Gtk.PropagationPhase.TARGET,<class 'gi.repository.Gtk.PropagationPhase'>,<enum GTK_PHASE_TARGET of type Gtk.PropagationPhase>
Gtk.RcFlags.BASE,<class 'gi.repository.Gtk.RcFlags'>,<flags GTK_RC_BASE of type Gtk.RcFlags>
Gtk.RcFlags.BG,<class 'gi.repository.Gtk.RcFlags'>,<flags GTK_RC_BG of type Gtk.RcFlags>
Gtk.RcFlags.FG,<class 'gi.repository.Gtk.RcFlags'>,<flags GTK_RC_FG of type Gtk.RcFlags>
Gtk.RcFlags.TEXT,<class 'gi.repository.Gtk.RcFlags'>,<flags GTK_RC_TEXT of type Gtk.RcFlags>
Gtk.RcTokenType.ACTIVE,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_ACTIVE of type Gtk.RcTokenType>
Gtk.RcTokenType.APPLICATION,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_APPLICATION of type Gtk.RcTokenType>
Gtk.RcTokenType.BASE,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_BASE of type Gtk.RcTokenType>
Gtk.RcTokenType.BG,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_BG of type Gtk.RcTokenType>
Gtk.RcTokenType.BG_PIXMAP,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_BG_PIXMAP of type Gtk.RcTokenType>
Gtk.RcTokenType.BIND,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_BIND of type Gtk.RcTokenType>
Gtk.RcTokenType.BINDING,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_BINDING of type Gtk.RcTokenType>
Gtk.RcTokenType.CLASS,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_CLASS of type Gtk.RcTokenType>
Gtk.RcTokenType.COLOR,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_COLOR of type Gtk.RcTokenType>
Gtk.RcTokenType.ENGINE,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_ENGINE of type Gtk.RcTokenType>
Gtk.RcTokenType.FG,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_FG of type Gtk.RcTokenType>
Gtk.RcTokenType.FONT,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_FONT of type Gtk.RcTokenType>
Gtk.RcTokenType.FONTSET,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_FONTSET of type Gtk.RcTokenType>
Gtk.RcTokenType.FONT_NAME,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_FONT_NAME of type Gtk.RcTokenType>
Gtk.RcTokenType.GTK,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_GTK of type Gtk.RcTokenType>
Gtk.RcTokenType.HIGHEST,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_HIGHEST of type Gtk.RcTokenType>
Gtk.RcTokenType.IM_MODULE_FILE,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_IM_MODULE_FILE of type Gtk.RcTokenType>
Gtk.RcTokenType.IM_MODULE_PATH,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_IM_MODULE_PATH of type Gtk.RcTokenType>
Gtk.RcTokenType.INCLUDE,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_INCLUDE of type Gtk.RcTokenType>
Gtk.RcTokenType.INSENSITIVE,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_INSENSITIVE of type Gtk.RcTokenType>
Gtk.RcTokenType.INVALID,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_INVALID of type Gtk.RcTokenType>
Gtk.RcTokenType.LAST,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_LAST of type Gtk.RcTokenType>
Gtk.RcTokenType.LOWEST,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_LOWEST of type Gtk.RcTokenType>
Gtk.RcTokenType.LTR,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_LTR of type Gtk.RcTokenType>
Gtk.RcTokenType.MODULE_PATH,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_MODULE_PATH of type Gtk.RcTokenType>
Gtk.RcTokenType.NORMAL,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_NORMAL of type Gtk.RcTokenType>
Gtk.RcTokenType.PIXMAP_PATH,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_PIXMAP_PATH of type Gtk.RcTokenType>
Gtk.RcTokenType.PRELIGHT,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_PRELIGHT of type Gtk.RcTokenType>
Gtk.RcTokenType.RC,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_RC of type Gtk.RcTokenType>
Gtk.RcTokenType.RTL,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_RTL of type Gtk.RcTokenType>
Gtk.RcTokenType.SELECTED,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_SELECTED of type Gtk.RcTokenType>
Gtk.RcTokenType.STOCK,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_STOCK of type Gtk.RcTokenType>
Gtk.RcTokenType.STYLE,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_STYLE of type Gtk.RcTokenType>
Gtk.RcTokenType.TEXT,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_TEXT of type Gtk.RcTokenType>
Gtk.RcTokenType.THEME,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_THEME of type Gtk.RcTokenType>
Gtk.RcTokenType.UNBIND,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_UNBIND of type Gtk.RcTokenType>
Gtk.RcTokenType.WIDGET,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_WIDGET of type Gtk.RcTokenType>
Gtk.RcTokenType.WIDGET_CLASS,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_WIDGET_CLASS of type Gtk.RcTokenType>
Gtk.RcTokenType.XTHICKNESS,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_XTHICKNESS of type Gtk.RcTokenType>
Gtk.RcTokenType.YTHICKNESS,<class 'gi.repository.Gtk.RcTokenType'>,<enum GTK_RC_TOKEN_YTHICKNESS of type Gtk.RcTokenType>
Gtk.RecentChooserError.INVALID_URI,<class 'gi.repository.Gtk.RecentChooserError'>,<enum GTK_RECENT_CHOOSER_ERROR_INVALID_URI of type Gtk.RecentChooserError>
Gtk.RecentChooserError.NOT_FOUND,<class 'gi.repository.Gtk.RecentChooserError'>,<enum GTK_RECENT_CHOOSER_ERROR_NOT_FOUND of type Gtk.RecentChooserError>
Gtk.RecentFilterFlags.AGE,<class 'gi.repository.Gtk.RecentFilterFlags'>,<flags GTK_RECENT_FILTER_AGE of type Gtk.RecentFilterFlags>
Gtk.RecentFilterFlags.APPLICATION,<class 'gi.repository.Gtk.RecentFilterFlags'>,<flags GTK_RECENT_FILTER_APPLICATION of type Gtk.RecentFilterFlags>
Gtk.RecentFilterFlags.DISPLAY_NAME,<class 'gi.repository.Gtk.RecentFilterFlags'>,<flags GTK_RECENT_FILTER_DISPLAY_NAME of type Gtk.RecentFilterFlags>
Gtk.RecentFilterFlags.GROUP,<class 'gi.repository.Gtk.RecentFilterFlags'>,<flags GTK_RECENT_FILTER_GROUP of type Gtk.RecentFilterFlags>
Gtk.RecentFilterFlags.MIME_TYPE,<class 'gi.repository.Gtk.RecentFilterFlags'>,<flags GTK_RECENT_FILTER_MIME_TYPE of type Gtk.RecentFilterFlags>
Gtk.RecentFilterFlags.URI,<class 'gi.repository.Gtk.RecentFilterFlags'>,<flags GTK_RECENT_FILTER_URI of type Gtk.RecentFilterFlags>
Gtk.RecentManagerError.INVALID_ENCODING,<class 'gi.repository.Gtk.RecentManagerError'>,<enum GTK_RECENT_MANAGER_ERROR_INVALID_ENCODING of type Gtk.RecentManagerError>
Gtk.RecentManagerError.INVALID_URI,<class 'gi.repository.Gtk.RecentManagerError'>,<enum GTK_RECENT_MANAGER_ERROR_INVALID_URI of type Gtk.RecentManagerError>
Gtk.RecentManagerError.NOT_FOUND,<class 'gi.repository.Gtk.RecentManagerError'>,<enum GTK_RECENT_MANAGER_ERROR_NOT_FOUND of type Gtk.RecentManagerError>
Gtk.RecentManagerError.NOT_REGISTERED,<class 'gi.repository.Gtk.RecentManagerError'>,<enum GTK_RECENT_MANAGER_ERROR_NOT_REGISTERED of type Gtk.RecentManagerError>
Gtk.RecentManagerError.READ,<class 'gi.repository.Gtk.RecentManagerError'>,<enum GTK_RECENT_MANAGER_ERROR_READ of type Gtk.RecentManagerError>
Gtk.RecentManagerError.UNKNOWN,<class 'gi.repository.Gtk.RecentManagerError'>,<enum GTK_RECENT_MANAGER_ERROR_UNKNOWN of type Gtk.RecentManagerError>
Gtk.RecentManagerError.WRITE,<class 'gi.repository.Gtk.RecentManagerError'>,<enum GTK_RECENT_MANAGER_ERROR_WRITE of type Gtk.RecentManagerError>
Gtk.RecentSortType.CUSTOM,<class 'gi.repository.Gtk.RecentSortType'>,<enum GTK_RECENT_SORT_CUSTOM of type Gtk.RecentSortType>
Gtk.RecentSortType.LRU,<class 'gi.repository.Gtk.RecentSortType'>,<enum GTK_RECENT_SORT_LRU of type Gtk.RecentSortType>
Gtk.RecentSortType.MRU,<class 'gi.repository.Gtk.RecentSortType'>,<enum GTK_RECENT_SORT_MRU of type Gtk.RecentSortType>
Gtk.RecentSortType.NONE,<class 'gi.repository.Gtk.RecentSortType'>,<enum GTK_RECENT_SORT_NONE of type Gtk.RecentSortType>
Gtk.RegionFlags.EVEN,<class 'gi.repository.Gtk.RegionFlags'>,<flags GTK_REGION_EVEN of type Gtk.RegionFlags>
Gtk.RegionFlags.FIRST,<class 'gi.repository.Gtk.RegionFlags'>,<flags GTK_REGION_FIRST of type Gtk.RegionFlags>
Gtk.RegionFlags.LAST,<class 'gi.repository.Gtk.RegionFlags'>,<flags GTK_REGION_LAST of type Gtk.RegionFlags>
Gtk.RegionFlags.ODD,<class 'gi.repository.Gtk.RegionFlags'>,<flags GTK_REGION_ODD of type Gtk.RegionFlags>
Gtk.RegionFlags.ONLY,<class 'gi.repository.Gtk.RegionFlags'>,<flags GTK_REGION_ONLY of type Gtk.RegionFlags>
Gtk.RegionFlags.SORTED,<class 'gi.repository.Gtk.RegionFlags'>,<flags GTK_REGION_SORTED of type Gtk.RegionFlags>
Gtk.ReliefStyle.HALF,<class 'gi.repository.Gtk.ReliefStyle'>,<enum GTK_RELIEF_HALF of type Gtk.ReliefStyle>
Gtk.ReliefStyle.NONE,<class 'gi.repository.Gtk.ReliefStyle'>,<enum GTK_RELIEF_NONE of type Gtk.ReliefStyle>
Gtk.ReliefStyle.NORMAL,<class 'gi.repository.Gtk.ReliefStyle'>,<enum GTK_RELIEF_NORMAL of type Gtk.ReliefStyle>
Gtk.ResizeMode.IMMEDIATE,<class 'gi.repository.Gtk.ResizeMode'>,<enum GTK_RESIZE_IMMEDIATE of type Gtk.ResizeMode>
Gtk.ResizeMode.PARENT,<class 'gi.repository.Gtk.ResizeMode'>,<enum GTK_RESIZE_PARENT of type Gtk.ResizeMode>
Gtk.ResizeMode.QUEUE,<class 'gi.repository.Gtk.ResizeMode'>,<enum GTK_RESIZE_QUEUE of type Gtk.ResizeMode>
Gtk.ResponseType.ACCEPT,<class 'gi.repository.Gtk.ResponseType'>,<enum GTK_RESPONSE_ACCEPT of type Gtk.ResponseType>
Gtk.ResponseType.APPLY,<class 'gi.repository.Gtk.ResponseType'>,<enum GTK_RESPONSE_APPLY of type Gtk.ResponseType>
Gtk.ResponseType.CANCEL,<class 'gi.repository.Gtk.ResponseType'>,<enum GTK_RESPONSE_CANCEL of type Gtk.ResponseType>
Gtk.ResponseType.CLOSE,<class 'gi.repository.Gtk.ResponseType'>,<enum GTK_RESPONSE_CLOSE of type Gtk.ResponseType>
Gtk.ResponseType.DELETE_EVENT,<class 'gi.repository.Gtk.ResponseType'>,<enum GTK_RESPONSE_DELETE_EVENT of type Gtk.ResponseType>
Gtk.ResponseType.HELP,<class 'gi.repository.Gtk.ResponseType'>,<enum GTK_RESPONSE_HELP of type Gtk.ResponseType>
Gtk.ResponseType.NO,<class 'gi.repository.Gtk.ResponseType'>,<enum GTK_RESPONSE_NO of type Gtk.ResponseType>
Gtk.ResponseType.NONE,<class 'gi.repository.Gtk.ResponseType'>,<enum GTK_RESPONSE_NONE of type Gtk.ResponseType>
Gtk.ResponseType.OK,<class 'gi.repository.Gtk.ResponseType'>,<enum GTK_RESPONSE_OK of type Gtk.ResponseType>
Gtk.ResponseType.REJECT,<class 'gi.repository.Gtk.ResponseType'>,<enum GTK_RESPONSE_REJECT of type Gtk.ResponseType>
Gtk.ResponseType.YES,<class 'gi.repository.Gtk.ResponseType'>,<enum GTK_RESPONSE_YES of type Gtk.ResponseType>
Gtk.RevealerTransitionType.CROSSFADE,<class 'gi.repository.Gtk.RevealerTransitionType'>,<enum GTK_REVEALER_TRANSITION_TYPE_CROSSFADE of type Gtk.RevealerTransitionType>
Gtk.RevealerTransitionType.NONE,<class 'gi.repository.Gtk.RevealerTransitionType'>,<enum GTK_REVEALER_TRANSITION_TYPE_NONE of type Gtk.RevealerTransitionType>
Gtk.RevealerTransitionType.SLIDE_DOWN,<class 'gi.repository.Gtk.RevealerTransitionType'>,<enum GTK_REVEALER_TRANSITION_TYPE_SLIDE_DOWN of type Gtk.RevealerTransitionType>
Gtk.RevealerTransitionType.SLIDE_LEFT,<class 'gi.repository.Gtk.RevealerTransitionType'>,<enum GTK_REVEALER_TRANSITION_TYPE_SLIDE_LEFT of type Gtk.RevealerTransitionType>
Gtk.RevealerTransitionType.SLIDE_RIGHT,<class 'gi.repository.Gtk.RevealerTransitionType'>,<enum GTK_REVEALER_TRANSITION_TYPE_SLIDE_RIGHT of type Gtk.RevealerTransitionType>
Gtk.RevealerTransitionType.SLIDE_UP,<class 'gi.repository.Gtk.RevealerTransitionType'>,<enum GTK_REVEALER_TRANSITION_TYPE_SLIDE_UP of type Gtk.RevealerTransitionType>
Gtk.ScrollStep.ENDS,<class 'gi.repository.Gtk.ScrollStep'>,<enum GTK_SCROLL_ENDS of type Gtk.ScrollStep>
Gtk.ScrollStep.HORIZONTAL_ENDS,<class 'gi.repository.Gtk.ScrollStep'>,<enum GTK_SCROLL_HORIZONTAL_ENDS of type Gtk.ScrollStep>
Gtk.ScrollStep.HORIZONTAL_PAGES,<class 'gi.repository.Gtk.ScrollStep'>,<enum GTK_SCROLL_HORIZONTAL_PAGES of type Gtk.ScrollStep>
Gtk.ScrollStep.HORIZONTAL_STEPS,<class 'gi.repository.Gtk.ScrollStep'>,<enum GTK_SCROLL_HORIZONTAL_STEPS of type Gtk.ScrollStep>
Gtk.ScrollStep.PAGES,<class 'gi.repository.Gtk.ScrollStep'>,<enum GTK_SCROLL_PAGES of type Gtk.ScrollStep>
Gtk.ScrollStep.STEPS,<class 'gi.repository.Gtk.ScrollStep'>,<enum GTK_SCROLL_STEPS of type Gtk.ScrollStep>
Gtk.ScrollType.END,<class 'gi.repository.Gtk.ScrollType'>,<enum GTK_SCROLL_END of type Gtk.ScrollType>
Gtk.ScrollType.JUMP,<class 'gi.repository.Gtk.ScrollType'>,<enum GTK_SCROLL_JUMP of type Gtk.ScrollType>
Gtk.ScrollType.NONE,<class 'gi.repository.Gtk.ScrollType'>,<enum GTK_SCROLL_NONE of type Gtk.ScrollType>
Gtk.ScrollType.PAGE_BACKWARD,<class 'gi.repository.Gtk.ScrollType'>,<enum GTK_SCROLL_PAGE_BACKWARD of type Gtk.ScrollType>
Gtk.ScrollType.PAGE_DOWN,<class 'gi.repository.Gtk.ScrollType'>,<enum GTK_SCROLL_PAGE_DOWN of type Gtk.ScrollType>
Gtk.ScrollType.PAGE_FORWARD,<class 'gi.repository.Gtk.ScrollType'>,<enum GTK_SCROLL_PAGE_FORWARD of type Gtk.ScrollType>
Gtk.ScrollType.PAGE_LEFT,<class 'gi.repository.Gtk.ScrollType'>,<enum GTK_SCROLL_PAGE_LEFT of type Gtk.ScrollType>
Gtk.ScrollType.PAGE_RIGHT,<class 'gi.repository.Gtk.ScrollType'>,<enum GTK_SCROLL_PAGE_RIGHT of type Gtk.ScrollType>
Gtk.ScrollType.PAGE_UP,<class 'gi.repository.Gtk.ScrollType'>,<enum GTK_SCROLL_PAGE_UP of type Gtk.ScrollType>
Gtk.ScrollType.START,<class 'gi.repository.Gtk.ScrollType'>,<enum GTK_SCROLL_START of type Gtk.ScrollType>
Gtk.ScrollType.STEP_BACKWARD,<class 'gi.repository.Gtk.ScrollType'>,<enum GTK_SCROLL_STEP_BACKWARD of type Gtk.ScrollType>
Gtk.ScrollType.STEP_DOWN,<class 'gi.repository.Gtk.ScrollType'>,<enum GTK_SCROLL_STEP_DOWN of type Gtk.ScrollType>
Gtk.ScrollType.STEP_FORWARD,<class 'gi.repository.Gtk.ScrollType'>,<enum GTK_SCROLL_STEP_FORWARD of type Gtk.ScrollType>
Gtk.ScrollType.STEP_LEFT,<class 'gi.repository.Gtk.ScrollType'>,<enum GTK_SCROLL_STEP_LEFT of type Gtk.ScrollType>
Gtk.ScrollType.STEP_RIGHT,<class 'gi.repository.Gtk.ScrollType'>,<enum GTK_SCROLL_STEP_RIGHT of type Gtk.ScrollType>
Gtk.ScrollType.STEP_UP,<class 'gi.repository.Gtk.ScrollType'>,<enum GTK_SCROLL_STEP_UP of type Gtk.ScrollType>
Gtk.ScrollablePolicy.MINIMUM,<class 'gi.repository.Gtk.ScrollablePolicy'>,<enum GTK_SCROLL_MINIMUM of type Gtk.ScrollablePolicy>
Gtk.ScrollablePolicy.NATURAL,<class 'gi.repository.Gtk.ScrollablePolicy'>,<enum GTK_SCROLL_NATURAL of type Gtk.ScrollablePolicy>
Gtk.SelectionMode.BROWSE,<class 'gi.repository.Gtk.SelectionMode'>,<enum GTK_SELECTION_BROWSE of type Gtk.SelectionMode>
Gtk.SelectionMode.MULTIPLE,<class 'gi.repository.Gtk.SelectionMode'>,<enum GTK_SELECTION_MULTIPLE of type Gtk.SelectionMode>
Gtk.SelectionMode.NONE,<class 'gi.repository.Gtk.SelectionMode'>,<enum GTK_SELECTION_NONE of type Gtk.SelectionMode>
Gtk.SelectionMode.SINGLE,<class 'gi.repository.Gtk.SelectionMode'>,<enum GTK_SELECTION_SINGLE of type Gtk.SelectionMode>
Gtk.SensitivityType.AUTO,<class 'gi.repository.Gtk.SensitivityType'>,<enum GTK_SENSITIVITY_AUTO of type Gtk.SensitivityType>
Gtk.SensitivityType.OFF,<class 'gi.repository.Gtk.SensitivityType'>,<enum GTK_SENSITIVITY_OFF of type Gtk.SensitivityType>
Gtk.SensitivityType.ON,<class 'gi.repository.Gtk.SensitivityType'>,<enum GTK_SENSITIVITY_ON of type Gtk.SensitivityType>
Gtk.ShadowType.ETCHED_IN,<class 'gi.repository.Gtk.ShadowType'>,<enum GTK_SHADOW_ETCHED_IN of type Gtk.ShadowType>
Gtk.ShadowType.ETCHED_OUT,<class 'gi.repository.Gtk.ShadowType'>,<enum GTK_SHADOW_ETCHED_OUT of type Gtk.ShadowType>
Gtk.ShadowType.IN,<class 'gi.repository.Gtk.ShadowType'>,<enum GTK_SHADOW_IN of type Gtk.ShadowType>
Gtk.ShadowType.NONE,<class 'gi.repository.Gtk.ShadowType'>,<enum GTK_SHADOW_NONE of type Gtk.ShadowType>
Gtk.ShadowType.OUT,<class 'gi.repository.Gtk.ShadowType'>,<enum GTK_SHADOW_OUT of type Gtk.ShadowType>
Gtk.ShortcutType.ACCELERATOR,<class 'gi.repository.Gtk.ShortcutType'>,<enum GTK_SHORTCUT_ACCELERATOR of type Gtk.ShortcutType>
Gtk.ShortcutType.GESTURE,<class 'gi.repository.Gtk.ShortcutType'>,<enum GTK_SHORTCUT_GESTURE of type Gtk.ShortcutType>
Gtk.ShortcutType.GESTURE_PINCH,<class 'gi.repository.Gtk.ShortcutType'>,<enum GTK_SHORTCUT_GESTURE_PINCH of type Gtk.ShortcutType>
Gtk.ShortcutType.GESTURE_ROTATE_CLOCKWISE,<class 'gi.repository.Gtk.ShortcutType'>,<enum GTK_SHORTCUT_GESTURE_ROTATE_CLOCKWISE of type Gtk.ShortcutType>
Gtk.ShortcutType.GESTURE_ROTATE_COUNTERCLOCKWISE,<class 'gi.repository.Gtk.ShortcutType'>,<enum GTK_SHORTCUT_GESTURE_ROTATE_COUNTERCLOCKWISE of type Gtk.ShortcutType>
Gtk.ShortcutType.GESTURE_STRETCH,<class 'gi.repository.Gtk.ShortcutType'>,<enum GTK_SHORTCUT_GESTURE_STRETCH of type Gtk.ShortcutType>
Gtk.ShortcutType.GESTURE_TWO_FINGER_SWIPE_LEFT,<class 'gi.repository.Gtk.ShortcutType'>,<enum GTK_SHORTCUT_GESTURE_TWO_FINGER_SWIPE_LEFT of type Gtk.ShortcutType>
Gtk.ShortcutType.GESTURE_TWO_FINGER_SWIPE_RIGHT,<class 'gi.repository.Gtk.ShortcutType'>,<enum GTK_SHORTCUT_GESTURE_TWO_FINGER_SWIPE_RIGHT of type Gtk.ShortcutType>
Gtk.SizeGroupMode.BOTH,<class 'gi.repository.Gtk.SizeGroupMode'>,<enum GTK_SIZE_GROUP_BOTH of type Gtk.SizeGroupMode>
Gtk.SizeGroupMode.HORIZONTAL,<class 'gi.repository.Gtk.SizeGroupMode'>,<enum GTK_SIZE_GROUP_HORIZONTAL of type Gtk.SizeGroupMode>
Gtk.SizeGroupMode.NONE,<class 'gi.repository.Gtk.SizeGroupMode'>,<enum GTK_SIZE_GROUP_NONE of type Gtk.SizeGroupMode>
Gtk.SizeGroupMode.VERTICAL,<class 'gi.repository.Gtk.SizeGroupMode'>,<enum GTK_SIZE_GROUP_VERTICAL of type Gtk.SizeGroupMode>
Gtk.SizeRequestMode.CONSTANT_SIZE,<class 'gi.repository.Gtk.SizeRequestMode'>,<enum GTK_SIZE_REQUEST_CONSTANT_SIZE of type Gtk.SizeRequestMode>
Gtk.SizeRequestMode.HEIGHT_FOR_WIDTH,<class 'gi.repository.Gtk.SizeRequestMode'>,<enum GTK_SIZE_REQUEST_HEIGHT_FOR_WIDTH of type Gtk.SizeRequestMode>
Gtk.SizeRequestMode.WIDTH_FOR_HEIGHT,<class 'gi.repository.Gtk.SizeRequestMode'>,<enum GTK_SIZE_REQUEST_WIDTH_FOR_HEIGHT of type Gtk.SizeRequestMode>
Gtk.SortType.ASCENDING,<class 'gi.repository.Gtk.SortType'>,<enum GTK_SORT_ASCENDING of type Gtk.SortType>
Gtk.SortType.DESCENDING,<class 'gi.repository.Gtk.SortType'>,<enum GTK_SORT_DESCENDING of type Gtk.SortType>
Gtk.SpinButtonUpdatePolicy.ALWAYS,<class 'gi.repository.Gtk.SpinButtonUpdatePolicy'>,<enum GTK_UPDATE_ALWAYS of type Gtk.SpinButtonUpdatePolicy>
Gtk.SpinButtonUpdatePolicy.IF_VALID,<class 'gi.repository.Gtk.SpinButtonUpdatePolicy'>,<enum GTK_UPDATE_IF_VALID of type Gtk.SpinButtonUpdatePolicy>
Gtk.SpinType.END,<class 'gi.repository.Gtk.SpinType'>,<enum GTK_SPIN_END of type Gtk.SpinType>
Gtk.SpinType.HOME,<class 'gi.repository.Gtk.SpinType'>,<enum GTK_SPIN_HOME of type Gtk.SpinType>
Gtk.SpinType.PAGE_BACKWARD,<class 'gi.repository.Gtk.SpinType'>,<enum GTK_SPIN_PAGE_BACKWARD of type Gtk.SpinType>
Gtk.SpinType.PAGE_FORWARD,<class 'gi.repository.Gtk.SpinType'>,<enum GTK_SPIN_PAGE_FORWARD of type Gtk.SpinType>
Gtk.SpinType.STEP_BACKWARD,<class 'gi.repository.Gtk.SpinType'>,<enum GTK_SPIN_STEP_BACKWARD of type Gtk.SpinType>
Gtk.SpinType.STEP_FORWARD,<class 'gi.repository.Gtk.SpinType'>,<enum GTK_SPIN_STEP_FORWARD of type Gtk.SpinType>
Gtk.SpinType.USER_DEFINED,<class 'gi.repository.Gtk.SpinType'>,<enum GTK_SPIN_USER_DEFINED of type Gtk.SpinType>
Gtk.StackTransitionType.CROSSFADE,<class 'gi.repository.Gtk.StackTransitionType'>,<enum GTK_STACK_TRANSITION_TYPE_CROSSFADE of type Gtk.StackTransitionType>
Gtk.StackTransitionType.NONE,<class 'gi.repository.Gtk.StackTransitionType'>,<enum GTK_STACK_TRANSITION_TYPE_NONE of type Gtk.StackTransitionType>
Gtk.StackTransitionType.OVER_DOWN,<class 'gi.repository.Gtk.StackTransitionType'>,<enum GTK_STACK_TRANSITION_TYPE_OVER_DOWN of type Gtk.StackTransitionType>
Gtk.StackTransitionType.OVER_DOWN_UP,<class 'gi.repository.Gtk.StackTransitionType'>,<enum GTK_STACK_TRANSITION_TYPE_OVER_DOWN_UP of type Gtk.StackTransitionType>
Gtk.StackTransitionType.OVER_LEFT,<class 'gi.repository.Gtk.StackTransitionType'>,<enum GTK_STACK_TRANSITION_TYPE_OVER_LEFT of type Gtk.StackTransitionType>
Gtk.StackTransitionType.OVER_LEFT_RIGHT,<class 'gi.repository.Gtk.StackTransitionType'>,<enum GTK_STACK_TRANSITION_TYPE_OVER_LEFT_RIGHT of type Gtk.StackTransitionType>
Gtk.StackTransitionType.OVER_RIGHT,<class 'gi.repository.Gtk.StackTransitionType'>,<enum GTK_STACK_TRANSITION_TYPE_OVER_RIGHT of type Gtk.StackTransitionType>
Gtk.StackTransitionType.OVER_RIGHT_LEFT,<class 'gi.repository.Gtk.StackTransitionType'>,<enum GTK_STACK_TRANSITION_TYPE_OVER_RIGHT_LEFT of type Gtk.StackTransitionType>
Gtk.StackTransitionType.OVER_UP,<class 'gi.repository.Gtk.StackTransitionType'>,<enum GTK_STACK_TRANSITION_TYPE_OVER_UP of type Gtk.StackTransitionType>
Gtk.StackTransitionType.OVER_UP_DOWN,<class 'gi.repository.Gtk.StackTransitionType'>,<enum GTK_STACK_TRANSITION_TYPE_OVER_UP_DOWN of type Gtk.StackTransitionType>
Gtk.StackTransitionType.SLIDE_DOWN,<class 'gi.repository.Gtk.StackTransitionType'>,<enum GTK_STACK_TRANSITION_TYPE_SLIDE_DOWN of type Gtk.StackTransitionType>
Gtk.StackTransitionType.SLIDE_LEFT,<class 'gi.repository.Gtk.StackTransitionType'>,<enum GTK_STACK_TRANSITION_TYPE_SLIDE_LEFT of type Gtk.StackTransitionType>
Gtk.StackTransitionType.SLIDE_LEFT_RIGHT,<class 'gi.repository.Gtk.StackTransitionType'>,<enum GTK_STACK_TRANSITION_TYPE_SLIDE_LEFT_RIGHT of type Gtk.StackTransitionType>
Gtk.StackTransitionType.SLIDE_RIGHT,<class 'gi.repository.Gtk.StackTransitionType'>,<enum GTK_STACK_TRANSITION_TYPE_SLIDE_RIGHT of type Gtk.StackTransitionType>
Gtk.StackTransitionType.SLIDE_UP,<class 'gi.repository.Gtk.StackTransitionType'>,<enum GTK_STACK_TRANSITION_TYPE_SLIDE_UP of type Gtk.StackTransitionType>
